id	name	birthYear
nm0001413	Julie Kavner	1950
nm0001416	Catherine Keener	1959
nm0001418	David Keith	1954
nm0001421	George Kennedy	1925
nm0001424	Udo Kier	1944
nm0001426	Ben Kingsley	1943
nm0001427	Greg Kinnear	1963
nm0001429	Takeshi Kitano	1947
nm0001434	Kris Kristofferson	1936
nm0001435	Lisa Kudrow	1963
nm0001437	Emir Kusturica	1954
nm0001438	Neil LaBute	1963
nm0001439	Anthony LaPaglia	1959
nm0001441	Christine Lahti	1950
nm0001444	Lorenzo Lamas	1958
nm0001445	Martin Landau	1928
nm0001447	Nathan Lane	1956
nm0001448	Jessica Lange	1949
nm0001451	Queen Latifah	1970
nm0001454	Martin Lawrence	1965
nm0001458	Cloris Leachman	1926
nm0001459	Denis Leary	1957
nm0001461	Virginie Ledoyen	1976
nm0001462	Jason Scott Lee	1966
nm0001465	Elmore Leonard	1925
nm0001467	Jared Leto	1971
nm0001469	Barry Levinson	1942
nm0001472	Jet Li	1963
nm0001473	Laura Linney	1964
nm0001475	John Lithgow	1945
nm0001484	Jon Lovitz	1957
nm0001487	John Lynch	1961
nm0001488	Kelly Lynch	1959
nm0001491	Melanie Lynskey	1977
nm0001492	Kyle MacLachlan	1959
nm0001494	Ralph Macchio	1961
nm0001495	Patrick Macnee	1922
nm0001496	Amy Madigan	1950
nm0001497	Tobey Maguire	1975
nm0001498	John Mahoney	1940
nm0001502	Luis Mandoki	NULL
nm0001505	Joe Mantegna	1947
nm0001506	Jane March	1973
nm0001507	Cheech Marin	1946
nm0001508	Penny Marshall	1943
nm0001512	Mary Elizabeth Mastrantonio	1958
nm0001515	Joseph Mazzello	1983
nm0001517	Catherine McCormack	1972
nm0001518	Dylan McDermott	1961
nm0001520	Christopher McDonald	1955
nm0001521	Mary McDonnell	1952
nm0001523	Natascha McElhone	1969
nm0001524	Paul McGann	1959
nm0001525	John C. McGinley	1959
nm0001528	Don McKellar	1963
nm0001532	John McTiernan	1951
nm0001533	Meat Loaf	1947
nm0001540	Rachel Miner	1980
nm0001541	Kylie Minogue	1968
nm0001542	Jay Mohr	1970
nm0001549	Rita Moreno	1931
nm0001552	Pat Morita	1932
nm0001553	Ennio Morricone	1928
nm0001555	Rob Morrow	1962
nm0001556	David Morse	1953
nm0001557	Viggo Mortensen	1958
nm0001558	Mr. T	1952
nm0001560	Ornella Muti	1955
nm0001562	Kathy Najimy	1957
nm0001565	Mike Newell	1942
nm0001567	Connie Nielsen	1965
nm0001568	Lisa Niemi	1956
nm0001569	Chuck Norris	1940
nm0001570	Edward Norton	1969
nm0001571	Kim Novak	1933
nm0001572	Danny Nucci	1968
nm0001573	Catherine OHara	1954
nm0001574	Michael OKeefe	1955
nm0001575	Tatum ONeal	1963
nm0001579	Edward James Olmos	1947
nm0001584	Miranda Otto	1967
nm0001586	Joanna Pacula	1957
nm0001590	Chazz Palminteri	1952
nm0001592	Joe Pantoliano	1951
nm0001593	Anna Paquin	1982
nm0001594	Anne Parillaud	1960
nm0001595	Michael ParÃƒÂ©	1958
nm0001597	Mandy Patinkin	1952
nm0001598	Robert Patrick	1958
nm0001600	Adrian Paul	1959
nm0001601	David Paymer	1954
nm0001602	Guy Pearce	1967
nm0001604	Nia Peeples	1961
nm0001605	Amanda Peet	1972
nm0001608	Barry Pepper	1970
nm0001609	Rosie Perez	1964
nm0001610	Elizabeth Perkins	1960
nm0001611	Max Perlich	1968
nm0001612	Matthew Perry	1969
nm0001613	Bernadette Peters	1948
nm0001614	Lori Petty	1963
nm0001615	Elizabeth PeÃƒÂ±a	1959
nm0001616	Mekhi Phifer	1974
nm0001617	Lou Diamond Phillips	1962
nm0001618	Joaquin Phoenix	1974
nm0001619	Summer Phoenix	1978
nm0001621	Bronson Pinchot	1959
nm0001624	Oliver Platt	1960
nm0001626	Christopher Plummer	1929
nm0001628	Sydney Pollack	1934
nm0001629	Kevin Pollak	1957
nm0001631	Sarah Polley	1979
nm0001632	Teri Polo	1969
nm0001633	Annie Potts	1952
nm0001638	JÃƒÂ¼rgen Prochnow	1941
nm0001639	Alex Proyas	1963
nm0001641	Vincent Perez	1964
nm0001642	Randy Quaid	1950
nm0001643	Linnea Quigley	1958
nm0001644	Aidan Quinn	1959
nm0001645	Serge Ladouceur	1952
nm0001646	Ted Raimi	1965
nm0001648	Charlotte Rampling	1946
nm0001652	John Ratzenberger	1947
nm0001653	Stephen Rea	1946
nm0001654	Ronald Reagan	1911
nm0001655	Lynn Redgrave	1943
nm0001662	Judge Reinhold	1957
nm0001663	Paul Reiser	1957
nm0001664	James Remar	1953
nm0001667	Jonathan Rhys Meyers	1977
nm0001669	Miranda Richardson	1958
nm0001670	Natasha Richardson	1963
nm0001671	Diana Rigg	1938
nm0001672	Joan Rivers	1933
nm0001674	Chris Rock	1965
nm0001675	Robert Rodriguez	1968
nm0001679	Mark Rolston	1956
nm0001680	Robert Romanus	1956
nm0001681	George A. Romero	1940
nm0001682	Mickey Rooney	1920
nm0001683	Roseanne Barr	1952
nm0001685	Rick Rossovich	1957
nm0001686	Cynthia Rothrock	1957
nm0001687	Gena Rowlands	1930
nm0001689	Mercedes Ruehl	1948
nm0001691	Geoffrey Rush	1951
nm0001692	Ken Russell	1927
nm0001696	Julian Sands	1958
nm0001697	Chris Sarandon	1942
nm0001698	John Savage	1949
nm0001701	Devon Sawa	1978
nm0001702	Roy Scheider	1932
nm0001704	Vincent Schiavelli	1948
nm0001705	Rob Schneider	1963
nm0001708	Joel Schumacher	1939
nm0001709	Til Schweiger	1963
nm0001710	David Schwimmer	1966
nm0001711	Annabella Sciorra	1960
nm0001712	Tracy Scoggins	1953
nm0001713	Izabella Scorupco	1970
nm0001714	Campbell Scott	1961
nm0001716	Tony Scott	1944
nm0001718	Kyra Sedgwick	1965
nm0001719	George Segal	1934
nm0001721	ChloÃƒÂ« Sevigny	1974
nm0001722	Rufus Sewell	1967
nm0001723	Tom Shadyac	1958
nm0001725	Omar Sharif	1932
nm0001726	Helen Shaver	1951
nm0001728	Wallace Shawn	1943
nm0001729	Craig Sheffer	1960
nm0001731	Sam Shepard	1943
nm0001733	Nicollette Sheridan	1963
nm0001734	Armin Shimerman	1949
nm0001736	Pauly Shore	1968
nm0001737	Martin Short	1950
nm0001738	Jonathan Silverman	1966
nm0001741	Bryan Singer	1965
nm0001743	Marc Singer	1948
nm0001744	Tom Sizemore	1961
nm0001745	Stellan SkarsgÃƒÂ¥rd	1951
nm0001748	Kurtwood Smith	1943
nm0001749	Maggie Smith	1934
nm0001752	Steven Soderbergh	1963
nm0001756	Barry Sonnenfeld	1953
nm0001758	Timothy Spall	1957
nm0001759	Vincent Spano	1962
nm0001763	Nick Stahl	1979
nm0001768	Rod Steiger	1925
nm0001770	Fisher Stevens	1963
nm0001772	Patrick Stewart	1940
nm0001773	David Ogden Stiers	1942
nm0001774	Ben Stiller	1965
nm0001779	Tom Stoppard	1937
nm0001780	Peter Stormare	1953
nm0001781	Julie Strain	1962
nm0001785	Kristy Swanson	1969
nm0001792	Rod Taylor	1930
nm0001794	Henry Thomas	1971
nm0001799	John Toll	1952
nm0001800	Rip Torn	1931
nm0001803	Danny Trejo	1944
nm0001804	Stanley Tucci	1960
nm0001806	John Turturro	1957
nm0001807	Cicely Tyson	1924
nm0001810	Robert Urich	1946
nm0001813	Dick Van Dyke	1925
nm0001814	Gus Van Sant	1952
nm0001816	Robert Vaughn	1932
nm0001820	Abe Vigoda	1921
nm0001822	Robert Wagner	1930
nm0001823	Tom Waits	1949
nm0001826	M. Emmet Walsh	1935
nm0001828	Melora Walters	1960
nm0001830	Sophie Ward	1964
nm0001831	David Warner	1941
nm0001832	Sam Waterston	1940
nm0001833	Emily Watson	1967
nm0001834	Damon Wayans	1960
nm0001836	Steven Weber	1961
nm0001838	Rachel Weisz	1970
nm0001841	George Wendt	1948
nm0001842	Adam West	1928
nm0001844	Frank Whaley	1963
nm0001845	Forest Whitaker	1961
nm0001848	Dianne Wiest	1948
nm0001849	Kathleen Wilhoite	1964
nm0001850	Billy Dee Williams	1937
nm0001851	JoBeth Williams	1948
nm0001852	Treat Williams	1951
nm0001853	Vanessa Williams	1963
nm0001854	Rita Wilson	1956
nm0001857	Henry Winkler	1945
nm0001862	Mary Woronov	1943
nm0001863	Kari Wuhrer	1967
nm0001864	Noah Wyle	1971
nm0001868	Michael York	1942
nm0001872	Steve Zahn	1967
nm0001873	Steven Zaillian	1953
nm0001874	Franco Zeffirelli	1923
nm0001875	Anthony Zerbe	1936
nm0001876	Catherine Zeta-Jones	1969
nm0001877	Hans Zimmer	1957
nm0001878	David Zucker	1947
nm0001879	Daphne Zuniga	1962
nm0001880	Edward Zwick	1952
nm0001881	Maryam dAbo	1960
nm0001884	Max von Sydow	1929
nm0001885	Lars von Trier	1956
nm0001897	John M. Davis	NULL
nm0001899	Remi Adefarasin	NULL
nm0001902	Edward Albert	1951
nm0001903	Norma Aleandro	1936
nm0001904	Corey Allen	1934
nm0001917	Pedro ArmendÃƒÂ¡riz Jr.	1940
nm0001920	Isaac Asimov	1920
nm0001927	Josephine Baker	1906
nm0001928	Roy Ward Baker	1916
nm0001929	Josiane Balasko	1950
nm0001930	Russell Banks	1940
nm0001934	Kabir Bedi	1946
nm0001937	Marco Beltrami	1966
nm0001945	Claude Berri	1934
nm0001951	BjÃƒÂ¶rk	1965
nm0001952	RubÃƒÂ©n Blades	1948
nm0001953	Moritz Bleibtreu	1971
nm0001965	Ãƒâ€°lodie Bouchez	1973
nm0001969	Ray Bradbury	1920
nm0001970	Klaus Maria Brandauer	1943
nm0001971	Ewen Bremner	1972
nm0001975	Roscoe Lee Browne	1922
nm0001978	Emma Bunton	1976
nm0001980	Carter Burwell	1955
nm0001987	Tantoo Cardinal	1950
nm0001990	Elpidia Carrillo	1961
nm0001993	Vincent Cassel	1966
nm0001994	Michael Caton-Jones	1957
nm0001997	Patricia Charbonneau	1959
nm0001999	Maury Chaykin	1949
nm0002000	Leslie Cheung	1956
nm0002004	Sarita Choudhury	1966
nm0002005	Agatha Christie	1890
nm0002006	Thomas Haden Church	1960
nm0002008	Eric Clapton	1945
nm0002010	Christian Clavier	1952
nm0002018	Tom Conti	1941
nm0002020	Costa-Gavras	1933
nm0002023	Matt Craven	1956
nm0002029	Maria Grazia Cucinotta	1968
nm0002032	Roger Daltrey	1944
nm0002039	Ruby Dee	1922
nm0002041	Dean Devlin	1962
nm0002042	Charles Dickens	1812
nm0002043	Madhuri Dixit	1967
nm0002044	Roger Donaldson	1945
nm0002056	Christine Ebersole	1953
nm0002057	Richard Edson	1954
nm0002059	Lisa Eichhorn	1952
nm0002071	Will Ferrell	1967
nm0002076	Jason Flemyng	1966
nm0002077	Dexter Fletcher	1966
nm0002080	Bob Fosse	1927
nm0002083	Carl Franklin	1949
nm0002084	Brenda Fricker	1945
nm0002089	Sidney J. Furie	1933
nm0002090	Zach Galligan	1964
nm0002091	Michael Gambon	1940
nm0002096	Judy Geeson	1948
nm0002099	Henry Gibson	1935
nm0002100	Marie Gillain	1975
nm0002101	Robin Givens	1964
nm0002105	Judith GodrÃƒÂ¨che	1972
nm0002117	Paul Guilfoyle	1949
nm0002120	Lasse HallstrÃƒÂ¶m	1946
nm0002122	Harry Hamlin	1951
nm0002127	Mariska Hargitay	1964
nm0002128	Tess Harper	1950
nm0002137	Arthur Hiller	1923
nm0002138	Gregory Hines	1946
nm0002139	Judd Hirsch	1935
nm0002140	Agnieszka Holland	1948
nm0002159	Alejandro Agresti	1961
nm0002168	Willeke van Ammelrooy	1944
nm0002170	Ashok Amritraj	NULL
nm0002174	Yves Angelo	1956
nm0002178	Alexandre Arcady	1947
nm0002180	Francesca Archibugi	1960
nm0002181	Imanol Arias	1956
nm0002187	Giorgos Arvanitis	NULL
nm0002194	Pupi Avati	1938
nm0002196	Gabriel Axel	1918
nm0002198	Charles Aznavour	1924
nm0002199	Hector Babenco	1946
nm0002201	John Debney	1956
nm0002206	Kevin Brownlow	1938
nm0002211	Christopher DeFaria	1959
nm0002212	Anders Bohman	1965
nm0002217	Mychael Danna	1958
nm0002218	Claude Miller	1942
nm0002224	James Moll	NULL
nm0002227	John Frizzell	NULL
nm0002230	Carlos Gallardo	NULL
nm0002236	Eric M. Klein	1967
nm0002237	John David Allen	NULL
nm0002245	Tzi Ma	NULL
nm0002246	Harry Van Gorkum	NULL
nm0002248	Gerard Kelly	1959
nm0002253	John Carroll Lynch	1963
nm0002255	Sergei Kozlov	1964
nm0002257	HÃƒÂ¥kan Holmberg	NULL
nm0002259	Danny Nowak	1959
nm0002262	J.P. Manoux	1969
nm0002272	Glenn M. Benest	NULL
nm0002282	Jeff Marsh	1961
nm0002283	Rodney Taylor	NULL
nm0002284	Saeed Shahram	NULL
nm0002288	Elliott Goldkind	1964
nm0002290	Loren Avedon	1962
nm0002299	Carlo Varini	1946
nm0002301	Carl Davis	1936
nm0002303	Trevor Jones	1949
nm0002310	David Trulli	NULL
nm0002320	Fred Murphy	NULL
nm0002321	Fred V. Murphy	NULL
nm0002326	Al Sapienza	1956
nm0002332	Stephen Lang	1952
nm0002335	Brahm Wenger	NULL
nm0002336	Declan Quinn	NULL
nm0002337	Roger Christian	1944
nm0002339	Allen Coulter	NULL
nm0002340	Stuart Gordon	1947
nm0002348	Ray Preziosi	NULL
nm0002353	Thomas Newman	1955
nm0002354	John Williams	1932
nm0002360	Matthias MaaÃƒÅ¸	NULL
nm0002366	Christopher Young	1957
nm0002380	Giorgio Moroder	1940
nm0002384	Sam Bozzo	1969
nm0002385	Linda Moran	NULL
nm0002396	Scott Shaw	1958
nm0002417	Daniel Pyne	NULL
nm0002420	Barry Stone	1945
nm0002431	Nicholas Tabarrok	NULL
nm0002433	Scott Smith	NULL
nm0002435	Volkan GÃƒÂ¼cer	1964
nm0002436	Shannon Elizabeth	1973
nm0002451	Amy R. Baird	NULL
nm0002459	T.C. Christensen	NULL
nm0002470	M. David Mullen	1962
nm0002478	Ernst Gossner	NULL
nm0002479	Steven J. Brandman	NULL
nm0002491	Michael A. Martinez	1980
nm0002495	Paul Eppleston	NULL
nm0002499	John Lvoff	1954
nm0002502	Yvann Thibaudeau	1973
nm0002510	David Avallone	1965
nm0002520	Jeff Mazzola	NULL
nm0002521	Markus Ziegler	1963
nm0002528	Thomas A. Ohanian	NULL
nm0002529	Brian A. Kates	1972
nm0002531	Pascal Maeder	1965
nm0002532	Nick OHagan	NULL
nm0002535	Jasper Randall	1974
nm0002536	Emmy Rossum	1986
nm0002540	John Jabaley	1969
nm0002553	Alexis Magagni-Seely	NULL
nm0002557	Vanja Cernjul	1968
nm0002560	Adam NordÃƒÂ©n	1971
nm0002562	Maciek Wszelaki	NULL
nm0002567	Patricia Kruijer	NULL
nm0002570	Melissa ReneÃƒÂ© Martin	1979
nm0002576	Walter Fasano	1970
nm0002595	Renato Lori	NULL
nm0002603	Ian B. Wile	1971
nm0002604	Robert Blanche	NULL
nm0002614	Peter Levy	NULL
nm0002621	Tucker Dansie	1978
nm0002626	Lee Holdridge	1944
nm0002631	Patrick McIntire	NULL
nm0002640	Norman Orenstein	NULL
nm0002654	Bill Schwarz	NULL
nm0002656	Benedikt Brydern	NULL
nm0002657	Gary Ross	1956
nm0002659	Les Weldon	NULL
nm0002662	Orestes Matacena	1941
nm0002663	Diane Ladd	1935
nm0002668	George Buck Flower	1937
nm0002672	Joseph Conlan	NULL
nm0002674	C. Davis Smith	1930
nm0002680	Jessica Gallant	1967
nm0002681	Jim Denault	1960
nm0002685	Roger Neill	1963
nm0002691	Yoram Astrakhan	NULL
nm0002699	Xavier Koller	NULL
nm0002700	Malcolm D. Lee	1970
nm0002706	David L. Bertman	NULL
nm0002708	Todd Busch	1966
nm0002709	Richard Clabaugh	1960
nm0002711	Michael Doherty	NULL
nm0002714	Christopher Fink	NULL
nm0002715	Arthur Flam	NULL
nm0002718	Brian Koppelman	NULL
nm0002739	Daniel Geller	NULL
nm0002745	Rolf Coulanges	NULL
nm0002764	Tina Pehme	NULL
nm0002765	Alan Williams	NULL
nm0002776	Johnny Hallyday	1943
nm0002784	Frank Simeone	NULL
nm0002796	Ofer Inov	NULL
nm0002810	Bobby Edner	1988
nm0002840	Reuben Gonzalez	NULL
nm0002844	Donna Wheeler	NULL
nm0002848	Stephan Brenninkmeijer	1964
nm0002854	Jens Schlosser	1954
nm0002856	Ken Tipton	1952
nm0002857	Michael Kearns	1950
nm0002870	Pierre CourrÃƒÂ¨ge	NULL
nm0002877	JosÃƒÂ© Retra	NULL
nm0002882	Charles Libin	NULL
nm0002884	Andrea V. Rossotto	NULL
nm0002888	Stephen Blackehart	1967
nm0002907	Alexander SkarsgÃƒÂ¥rd	1976
nm0002909	Rachela Williams	1967
nm0002911	Jay Holben	NULL
nm0002912	Michael K. Bucher	1939
nm0002916	Ray Brady	1961
nm0002925	Isaac Sehayek	NULL
nm0002926	Enrique Chediak	NULL
nm0002927	Michael Hofstein	NULL
nm0002934	Normand Corbeil	1956
nm0002939	Mustafa Presheva	1961
nm0002941	Kevin Loader	NULL
nm0002957	Nadeem Saifi	NULL
nm0002960	Julio Iglesias	1943
nm0002966	Jonathan Figg	1975
nm0002968	DerubÃƒÂ­n JÃƒÂ¡come	1948
nm0002969	Dina Lipton	NULL
nm0002976	Kevin Mukherji	NULL
nm0002978	Florian GÃƒÂ¤rtner	1968
nm0002989	Andrew Stevens	1955
nm0002996	Shawn K. Clement	1968
nm0002998	Kenneth Hughes	NULL
nm0003003	Ron Gilbert	NULL
nm0003005	Gary Lionelli	NULL
nm0003011	Dariusz Wolski	1956
nm0003024	Roberto Cimatti	1954
nm0003030	Rosa Maria SardÃƒ 	1941
nm0003032	Bob Ducsay	NULL
nm0003039	Alan Ari Lazar	1967
nm0003046	Andrew Parke	NULL
nm0003063	David Tarleton	1971
nm0003067	Sebastian RochÃƒÂ©	1964
nm0003073	Arno	1949
nm0003085	Alan Roberts	NULL
nm0003088	Chris Noonan	1952
nm0003097	Jonathan Price	NULL
nm0003102	Job ter Burg	1972
nm0003115	Christine Lakin	1979
nm0003117	Ken Wheat	NULL
nm0003130	Bernie Abramson	1923
nm0003132	Andre Morgan	NULL
nm0003133	Jean-Christophe Bouvet	1947
nm0003134	Gregory Poppen	1963
nm0003136	Matthew Williams	NULL
nm0003138	Nicholas Josef von Sternberg	1951
nm0003139	Ingo Frenzel	1966
nm0003140	David Klein	NULL
nm0003142	Peter Menne	NULL
nm0003144	Walter Coblenz	NULL
nm0003146	Adam Bernardi	1957
nm0003152	Sean McGinly	NULL
nm0003155	J. Robinson Wheeler	1970
nm0003179	Jon Kull	NULL
nm0003186	Jordan Alan	1967
nm0003196	Ueli Christen	1962
nm0003205	Steve Gainer	1962
nm0003206	Clay Westervelt	1973
nm0003210	C. Ernst Harth	1970
nm0003229	Roger Cardinal	NULL
nm0003230	Edward R. Abroms	NULL
nm0003244	Jordi MollÃƒ 	1968
nm0003245	Sterling Wolfe	1969
nm0003247	Sherry Greenberg	NULL
nm0003261	Johnny Kim	1968
nm0003265	Sergio Myers	1969
nm0003266	David Legault	1966
nm0003274	Philip Schulz-Deyle	1972
nm0003281	Richard Horowitz	NULL
nm0003283	Christopher Webb Young	NULL
nm0003288	Ernesto McCausland	1961
nm0003289	John Putch	1961
nm0003298	Scott Rosenberg	1963
nm0003302	Yasha Aginsky	1944
nm0003309	Steve Schoenberg	NULL
nm0003319	Viktor Giacobbo	1952
nm0003326	Josep M. Civit	1954
nm0003332	Julian Richards	1965
nm0003342	E. Bennett Walsh	NULL
nm0003343	Rob Schmidt	1965
nm0003352	Fima Noveck	1918
nm0003367	Peter Bernstein	1951
nm0003371	Wedigo von Schultzendorff	1945
nm0003372	Chris Seager	NULL
nm0003374	Dominik Scherrer	NULL
nm0003386	Mark Doering-Powell	NULL
nm0003388	Brian Pearson	NULL
nm0003392	George S. Clinton	1947
nm0003394	Lawrence Sher	1970
nm0003395	John Beal	1947
nm0003396	Dennis Burke	NULL
nm0003400	Joram LÃƒÂ¼rsen	1963
nm0003404	Edgar Burcksen	1947
nm0003410	Howard Heard	NULL
nm0003417	David Arnold	1962
nm0003418	Rob Cohen	1949
nm0003419	Dayyan Eng	NULL
nm0003432	David Stump	NULL
nm0003442	Matthias Grunsky	1971
nm0003446	Jonathan Brown	1970
nm0003458	Steven R. Monroe	1964
nm0003459	Stephen Adrianson	NULL
nm0003469	Michael Ferris Gibson	NULL
nm0003470	Jack Haigis	NULL
nm0003472	Todd Hooker	NULL
nm0003474	Troy Miller	NULL
nm0003475	Saul Pincus	NULL
nm0003482	Nash Edgerton	1973
nm0003483	Sarah Flack	NULL
nm0003484	Tony Grocki	1958
nm0003502	Stephen Graziano	1954
nm0003506	James Mangold	1963
nm0003508	Michel Blanc	1952
nm0003512	Mark Putnam	NULL
nm0003515	Ralph Winter	NULL
nm0003518	Richard Comeau	NULL
nm0003523	Toby Yates	NULL
nm0003526	Peter Golub	1952
nm0003529	Dan Harris	1979
nm0003542	Philippe Rousselot	1945
nm0003544	Christopher Ball	NULL
nm0003553	John McCarthy	1961
nm0003563	Evan Evans	1975
nm0003606	Philippe de Broca	1933
nm0003607	Nicola Piovani	1946
nm0003612	Michael Man-Kin Chow	NULL
nm0003620	Kevin Smith	1970
nm0003631	Denis Lenoir	NULL
nm0003640	Scott Arundale	NULL
nm0003647	George Keller	1953
nm0003657	Stephen A. Marinaccio II	1972
nm0003659	Phedon Papamichael	NULL
nm0003660	Charlene Hamer	NULL
nm0003669	James M. LeGoy	NULL
nm0003676	C. Courtney Joyner	NULL
nm0003681	Suzanne Colvin	NULL
nm0003685	Elwira Pluta	1967
nm0003686	John L. Demps Jr.	NULL
nm0003687	Otakar Brousek	1924
nm0003691	Matt Absher	NULL
nm0003692	Erik C. Andersen	NULL
nm0003693	David Allen Cluck	NULL
nm0003694	Michael B. Druxman	1941
nm0003697	Florian Henckel von Donnersmarck	1973
nm0003700	Dean Rusu	NULL
nm0003703	Eric Strand	NULL
nm0003712	Anastas N. Michos	NULL
nm0003713	Marc Pilvinsky	NULL
nm0003714	Frederick Iannone	NULL
nm0003717	Gloria Pryor	NULL
nm0003731	Gregory Alosio	NULL
nm0003758	Gustavo Lipsztein	NULL
nm0003759	Ed Marx	NULL
nm0003769	Dan Sacks	1977
nm0003771	David Schneider	NULL
nm0003782	Jeff Winner	1971
nm0003791	Christian Sebaldt	1958
nm0003792	Dino Herrmann	NULL
nm0003802	Uta Briesewitz	NULL
nm0003817	Michael Clarke Duncan	1957
nm0003818	Nick Brimble	1944
nm0003820	Andrew Charas	NULL
nm0003828	Martin Pope	1961
nm0003847	Bryan Donnell	1968
nm0003864	Michael S. Murphey	NULL
nm0003876	Laurent Boulanger	1972
nm0003882	Brandon L. Hull	NULL
nm0003884	Paulo Machline	1967
nm0003900	JosÃƒÂ© Luis Alcaine	1938
nm0003907	Peter Rosen	NULL
nm0003909	Michael Lonsdale	1931
nm0003911	Brian Tyler	NULL
nm0003914	Bill Wandel	1969
nm0003917	Kelley Cauthen	NULL
nm0003921	Jeff McEvoy	NULL
nm0003922	Michael Goi	1959
nm0003930	Will Wallace	NULL
nm0003931	Steve Balderson	1975
nm0003951	Eric Hester	1974
nm0003957	Brad Marlowe	NULL
nm0003962	Mike Rotman	NULL
nm0003964	Frank C. Turner	1951
nm0003972	Ryan Shore	1974
nm0003974	Philippe Muyl	1953
nm0003975	Jeff Stephenson	NULL
nm0003984	Guy GonÃƒÂ§alves	NULL
nm0003993	Toby Jaffe	NULL
nm0004001	Mark Archer	1973
nm0004020	Steven Douglas Smith	NULL
nm0004023	Philipp Timme	1968
nm0004033	Diego Quemada-DÃƒÂ­ez	1969
nm0004051	Brian Cox	1946
nm0004054	Philip D. Schwartz	NULL
nm0004056	Andrew Stanton	1965
nm0004062	FranÃƒÂ§ois Dagenais	NULL
nm0004070	Niall Byrne	NULL
nm0004072	Kaizad Gustad	NULL
nm0004074	Igor Meglic	NULL
nm0004078	PÃƒÂ©ter Politzer	1974
nm0004084	Steven Nevius	1970
nm0004087	Howard Bernstein	1966
nm0004089	Matthew Irving	1971
nm0004090	Eric Alan Edwards	1953
nm0004092	Jean-Marc FÃƒÂ©lio	1953
nm0004097	Alec Von Bargen	1972
nm0004103	Michael Derbas	NULL
nm0004104	Harry Shannon	NULL
nm0004109	Gulshan Grover	1955
nm0004111	Mark Frost	1953
nm0004113	Halina Dobrowolska	1929
nm0004129	Sheri Bylander	NULL
nm0004132	Jill Footlick	NULL
nm0004133	Aure Atika	1970
nm0004134	Tasma Walton	1973
nm0004137	Tia Texada	1971
nm0004139	Murilo Salles	NULL
nm0004142	Michael Grady	NULL
nm0004149	Bo Svenson	1941
nm0004150	Jeremy Benning	1974
nm0004152	Roel ReinÃƒÂ©	NULL
nm0004161	Mark Roper	1958
nm0004164	Bob Brooks	NULL
nm0004165	Lance W. Dreesen	NULL
nm0004166	Adam Hackbarth	1973
nm0004170	Bob Kane	1915
nm0004184	Robert von Dassanowsky	1956
nm0004193	Debbie Rochon	1968
nm0004214	Bey Logan	NULL
nm0004218	PÃƒÂ©ter PalÃƒÂ¡tsik	NULL
nm0004241	Donald E. Thorin	1934
nm0004242	Fidel Castro	1926
nm0004258	Pino Ammendola	1951
nm0004259	AndrÃƒÂ© Kaminski	1985
nm0004264	Judy Herrera	NULL
nm0004266	Anne Hathaway	1982
nm0004267	Xavier Grobet	1964
nm0004283	Sharon Farber	NULL
nm0004286	Clifton Collins Jr.	1970
nm0004301	Alexandra Adi	1971
nm0004302	Ken Kelsch	NULL
nm0004303	Gavin Hood	1963
nm0004308	Dirk Ahner	1973
nm0004309	Shirley Knight	1936
nm0004321	Henning Lohner	1961
nm0004330	David Rawlins	NULL
nm0004334	Rekha	1954
nm0004335	Hrithik Roshan	1974
nm0004344	Michael Barrett	1970
nm0004347	Alain Goldman	NULL
nm0004348	Craig Haagensen	NULL
nm0004354	Caveh Zahedi	1960
nm0004363	Rakesh Roshan	1949
nm0004365	Fred Williamson	1938
nm0004372	Gary Graver	1938
nm0004376	Franka Potente	1974
nm0004379	Pierpaolo Tiano	NULL
nm0004380	Antoine de Caunes	1953
nm0004381	Emma de Caunes	1976
nm0004382	Jean-Jacques Vanier	NULL
nm0004384	Wojciech Kilar	1932
nm0004395	Adam Scott	1973
nm0004401	Steven M. Stern	1967
nm0004412	Ed Solomon	1960
nm0004416	Balasubramaniam S.P.	1946
nm0004418	Kajol	1974
nm0004424	Brian Gunter	NULL
nm0004429	Dharmendra	1935
nm0004433	Shammi Kapoor	1931
nm0004435	Rajesh Khanna	1942
nm0004436	Rajesh Roshan	NULL
nm0004437	Sridevi	1963
nm0004449	Felix Werner	1966
nm0004450	Sebastian DeVicente	NULL
