id,title,director,year
SG60,Versailles,Guitry,1954
SG65,Napoleon,Guitry,1955
SG66,Si Paris m'etait cont\'e,Guitry,1955
SG69,Les Trois Font la Paire,Guitry,1957
SG70,Le Vie a Dieux,Guitry,1957
SG71,Assassins et Voleurs,Guitry,1957
WDT10,Going to the San Francisco World's Fair,W.D.Taylor,1916
WDT17,Tom Sawyer,W.D.Taylor,1917
WDT19,Johanna Enlists,W.D.Taylor,1918
WDT20,Huck and Tom,W.D.Taylor,1918
WDT27,Anne of Green Gables,W.D.Taylor,1919
WDT31,Huckleberry Finn,W.D.Taylor,1920
Z1510,Two Orphans,Unknown15,1915
Z1512,The Clemenceau Case,Unknown15,1915
Z1514,The Stain,Unknown15,1915
Z1516,Lady Audley's Secret,Unknown15,1915
Z1518,The Vixen,Unknown15,1916
Z1520,A Fool There Was,Unknown15,1916
Z1522,Sin,Unknown15,1916
Z1524,The Light,Unknown15,1916
Z1526,Destruction,Unknown15,1916
Z1528,Gold and the Woman,Unknown15,1916
Z1530,The Serpent,Unknown15,1916
Z1532,Eternal Sappho,Unknown15,1916
Z1536,Her Double Life,Unknown15,1916
Z1538,Cleopatra,Unknown15,1917
Z1540,Madame Du Barry,Unknown15,1917
Z1542,Under Two Flags,Unknown15,1917
Z1544,Camille,Unknown15,1917
Z1546,Heart and Soul,Unknown15,1917
Z1548,The Tiger Woman,Unknown15,1917
Z1550,Salome,Unknown15,1918
Z1552,When A Woman Sins,Unknown15,1918
Z1554,The Forbidden Path,Unknown15,1918
Z1556,The She Devil,Unknown15,1918
Z1558,Rose of the Blood,Unknown15,1918
Z1560,Kathleen Mavourneen,Unknown15,1919
Z1562,La Belle Russe,Unknown15,1919
Z1564,When Men Desire,Unknown15,1919
Z1566,The Siren's Song,Unknown15,1919
Z1568,A Woman There Was,Unknown15,1920
Z1570,The Price of Silence,Unknown15,1921
Z1572,Her Greatest Love,Unknown15,1921
Z1576,The Unchastened Woman,Unknown15,1925
Z1578,Madame Mystery,Unknown15,1926
Z1580,The Dancer of Paris,Unknown15,1928
AB1,Perfido Incanto,A.Bragaglia,1916
AB2,Thais,A.Bragaglia,1916
AG10,J'accuse,Gance,1919
AG13,La Roue,Gance,1922
AG20,Napoleon,Gance,1927
AG30,La Fin du Monde,Gance,1930
AG40,Napoleon,Gance,1934
AG50,J'accuse,Gance,1937
AG65,Magirama,Gance,1955
AG70,Austerlitz,Gance,1960
ECn1,Sunshine,Cline,1916
ECn2,His Bread and Butter,Cline,1916
ECn3,Her First Beau,Cline,1916
ECn26,Training for Husbands,Cline,1918
ECn29,Training for Husbands,Cline,1921
ECn100,Circus Day,Cline,1923
ECn101,Off His Trolley,Cline,1924
ECn102,Galloping Bungalows,Cline,1924
ECn103,The Plumber,Cline,1924
ECn104,Little Robinson Crusoe,Cline,1924
ECn105,When a Man is a Man,Cline,1924
ECn107,The Good Bad Boy,Cline,1924
ECn107,Captain January,Cline,1924
ECn108,Along Came Ruth,Cline,1924
ECn109,Tee for Two,Cline,1925
ECn119,A Love Sunday,Cline,1926
ECn133,The Girls from Everywher,Cline,1927
ECn138,Ladies Night in Turkish Bath,Cline,1928
ECn141,Love at First Flight,Cline,1928
ECn142,Crash,Cline,1928
ECn143,Broadway Fever,Cline,1929
ECn146,Don't Bite Your Dentist,Cline,1930
ECn150,In Conference,Cline,1931
ECn151,Million Dollar Legs,Cline,1932
ECn152,So This is Africa,Cline,1933
ECn153,Peck's Bad Boy,Cline,1934
ECn155,The Cowboy Millionaire,Cline,1935
ECn156,When a Man's a Man,Cline,1935
ECn158,F-Man,Cline,1936
ECn159,On Again - Off Again,Cline,1937
ECn161,High Flyers,Cline,1937
ECn162,Hawaii Calls,Cline,1938
ECn166,The Villain Still Pursued Her,Cline,1940
ECn167,The Bank Dick,Cline,1940
ECn168,My Little Chickadee,Cline,1940
ECn169,Never Give a Sucker an Even Break,Cline,1941
ECn170,Meet The Chump,Cline,1941
ECn171,The Sucker,Cline,1941
ECn172,What's Cooking,Cline,1942
ECn177,Crazy House,Cline,1943
ECn180,Night Club Girl,Cline,1944
ECn183,Penthouse Rhythm,Cline,1945
ECn185,Bringing Up Father,Cline,1946
ECn186,Jiggs and Maggie in Society,Cline,1948
ECn187,Jiggs and Maggie in Court,Cline,1948
HK1,Who Pays?,H.King,1916
HK10,Tol'able David,H.King,1921
HK20,The White Sister,H.King,1923
HK25,Stella Dallas,H.King,1925
HK30,Whoopie,H.King,1929
HK50,State Fair,H.King,1933
HK56,Way Down East,H.King,1936
HK58,Lloyd's of London,H.King,1936
HK63,Ramona,H.King,1936
HK66,In Old Chicago,H.King,1938
HK67,Alexander's Ragtime Band,H.King,1938
HK69,Stanley and Livingstone,H.King,1939
HK71,Maryland,H.King,1940
HK72,Chad Hanna,H.King,1940
HK73,A Yank in the RAF,H.King,1941
HK75,The Black Swan,H.King,1942
HK76,The Song of Bernadette,H.King,1943
HK77,Wilson,H.King,1944
HK79,Margie,H.King,1946
HK80,Captain from Castile,H.King,1947
HK82,Twelve OClock High,H.King,1949
HK83,The Gunfighter,H.King,1950
HK86,David and Bathsheeba,H.King,1950
HK89,The Snows of Kilimandjaro,H.King,1952
HK91,Love is a many Splendored Thing,H.King,1955
HK92,Untamed,H.King,1955
HK94,The Sun also Rises,H.King,1957
HK99.,Tender is the Night,H.King,1961
JqF2,"T\^etes de Femmes, Femmes de T\^ete",Feyder,1916
JqF4,Un Conseil d'Ami,Feyder,1917
JqF6,La Faute d'Orthographe,Feyder,1918
JqF10,L'Atlantide,Feyder,1921
JqF20,Les Noveuax Messieurs,Feyder,1929
JqF25,The Kiss,Feyder,1929
JqF30,Le Grand Jeu,Feyder,1934
JqF40,La Kermesse Heroique,Feyder,1935
JqF50,Knight Without Armor,Feyder,1937
JqF60,La Lois du Nord,Feyder,1939
MaN30,Rebecca of Sunnybrook Farm,Neilan,1917
MaN35,Amarilly of Clothes-Line Alley,Neilan,1918
MaN40,Dady Long-Legs,Neilan,1919
MaN70,Tess of the D'Ubervilles,Neilan,1925
MaN110,Sweethearts on Parade,Neilan,1930
SFr42,Private Lives,S.Franklin,1931
SFr43,The Guardsman,S.Franklin,1931
SFr46,Reunion in Vienna,S.Franklin,1933
SFr50,Dark Angel,S.Franklin,1935
SFr60,The Good Earth,S.Franklin,1937
EJL10,The Three Godfathers,LeSaint,1916
WDM3,The Ragamuffin,W.DeMille,1916
WDM5,What Every Woman Knows,W.DeMille,1921
WDM10,Nice People,W.DeMille,1922
WDM20,Craig's Wife,W.DeMille,1928
AbA10,Il processo Clemenceau,deAntoni,1917
AlW40,The House of Rothschild,Werker,1934
AlW60,The Adventures of Sherlock Holmes,Werker,1939
BsK1,One Week,B.Keaton,1920
BsK2,Convict 13,B.Keaton,1920
BsK3,The Scarecrow,B.Keaton,1920
BsK4,Neighbors,B.Keaton,1921
BsK5,The Goat,B.Keaton,1921
BsK6,The Haunted House,B.Keaton,1921
BsK7,Hard Luck,B.Keaton,1921
BsK8,The High Sign,B.Keaton,1921
BsK9,The Playhouse,B.Keaton,1921
BsK10,The Boat,B.Keaton,1921
BsK11,The Paleface,B.Keaton,1921
BsK12,The Blacksmith,B.Keaton,1921
BsK13,Cops,B.Keaton,1922
BsK14,The Electric House,B.Keaton,1922
BsK15,My Wife's Relations,B.Keaton,1922
BsK16,The Frozen North,B.Keaton,1922
BsK17,Day Dreams,B.Keaton,1922
BsK18,The Baloonatic,B.Keaton,1923
BsK19,The Three Ages,B.Keaton,1923
BsK20,The Love Nest,B.Keaton,1923
BsK21,Our Hospitality,B.Keaton,1923
BsK22,Sherlock jr.,B.Keaton,1924
BsK23,The Navigator,B.Keaton,1924
BsK24,Seven Chances,B.Keaton,1925
BsK25,Go West,B.Keaton,1925
BsK26,Estrallos,B.Keaton,1925
BsK27,Battling Butler,B.Keaton,1926
BsK28,"Life in Sometown, USA",B.Keaton,1938
BsK29,Hollywood Handicap,B.Keaton,1938
BsK930,Streamlined Swing,B.Keaton,1938
FbM10,Cenere,Mari,1917
FLl4,The Only Way,F.Lloyd,1918
FLl7,Les Mis\'erables,F.Lloyd,1918
FLl10,Madame X,F.Lloyd,1920
FLl20,Oliver Twist,F.Lloyd,1922
FLl30,The Divine Lady,F.Lloyd,1929
FLl40,East Lynne,F.Lloyd,1931
FLl50,Passport to Hell,F.Lloyd,1932
FLl59,Cavalcade,F.Lloyd,1933
FLl62,Berkeley Square,F.Lloyd,1933
FLl70,Mutiny on the Bounty,F.Lloyd,1935
FLl75,Under Two Flags,F.Lloyd,1936
FLl80,Wells Fargo,F.Lloyd,1937
FLl85,Maid of Salem,F.Lloyd,1961
FLl89,If I were King,F.Lloyd,1939
FLl99,Blood on the Sun,F.Lloyd,1945
GM190,The Goldwyn Follies,Geo.Marshall,1938
GM200,Destry Rides Again,Geo.Marshall,1939
GM210,The Ghost Breakers,Geo.Marshall,1940
GM220,Murder He Says,Geo.Marshall,1944
GM222,Incendiary Blonde,Geo.Marshall,1945
GM223,The Blue Dahlia,Geo.Marshall,1946
GM224,Monsieur Beaucaire,Geo.Marshall,1946
GM225,The Happy Barber,Geo.Marshall,1946
GM226,The Perils of Pauline,Geo.Marshall,1947
GM227,Variety Girl,Geo.Marshall,1947
GM230,Fancy Pants,Geo.Marshall,1950
GM235,The White Son of the Sioux,Geo.Marshall,1952
GM237,Houdini,Geo.Marshall,1953
GM238,Scared Stiff,Geo.Marshall,1953
GM240,Red Garters,Geo.Marshall,1954
GM242,Money From Home,Geo.Marshall,1954
GM300,Destry,Geo.Marshall,1954
GM305,The Gazebo,Geo.Marshall,1959
GM310,Papa's Delicate Condition,Geo.Marshall,1963
HL1,Over the Fence,H.Lloyd,1919
HL2,His Royal Slyness,H.Lloyd,1919
HL3,"Early Cinema, Vol.1",H.Lloyd,1919
HL4,Harold Lloyd: Comedy Classics,H.Lloyd,1919
HL5,Grand-Ma's Boy,H.Lloyd,1922
HL8,The Freshman,H.Lloyd,1925
HL20,Feet First,H.Lloyd,1930
IF15,Marked Men,J.Ford,1920
IF43,The Iron Horse,J.Ford,1924
IF63,Men Without Women,J.Ford,1930
IF68,Arrowsmith,J.Ford,1931
IF73,The Lost Patrol,J.Ford,1934
IF75,Judge Priest,J.Ford,1934
IF76,The Whole Town's Talking,J.Ford,1935
IF77,The Informer,J.Ford,1935
IF78,Steamboat Round the Bend,J.Ford,1935
IF79,The Prisoner of Shark Island,J.Ford,1936
IF81,Wee Willie Winkie,J.Ford,1937
IF83,The Hurricane,J.Ford,1937
IF86,Stagecoach,J.Ford,1939
IF87,Young Mr.~Lincoln,J.Ford,1939
IF88,Drums Along the Mohawk,J.Ford,1939
IF89,The Grapes of Wrath,J.Ford,1940
IF90,The Long Voyage Home,J.Ford,1940
IF91,Tobacco Road,J.Ford,1941
IF92,How Green Was my Valley,J.Ford,1941
IF94,December 7,J.Ford,1942
IF98,My Darling Clementine,J.Ford,1946
IF99,Fort Apache,J.Ford,1948
IF100,The Three Godfathers,J.Ford,1948
IF101,She Wore a Yellow Ribbon,J.Ford,1949
IF103,Wagon Master,J.Ford,1953
IF106,The Quiet Man,J.Ford,1952
IF108,Mogambo,J.Ford,1953
IF109,The Sun Shines Bright,J.Ford,1954
IF111,Mr.~Roberts,J.Ford,1955
IF112,The Searchers,J.Ford,1956
IF113,The Wings of Eagles,J.Ford,1957
IF115,The Last Hurrah,J.Ford,1958
IF120,The Man Who Shot Liberty Valance,J.Ford,1962
IF125,Donovan's Reef,J.Ford,1963
IF129,Cheyenne Autumn,J.Ford,1964
IF135,Seven Women,J.Ford,1966
ISR5,Little Miss Hoover,Robertson,1920
ISR10,Dr.~Jekyll and Mr.~Hyde,Robertson,1920
ISR20,Captain of the Guard,Robertson,1930
ISR30,Our Little Girl,Robertson,1935
RAB10,The Black Mantilla,Baldwin,1917
RAB11,A Dream of Egypt,Baldwin,1917
RAB12,A Romany Rose,Baldwin,1917
RAB13,Little Mariana's Triumph,Baldwin,1917
RAB14,Amelita's Friend,Baldwin,1917
RWN2,The Good Bad Girl,R.W.Neill,1931
RWN10,Sherlock Holmes and the Secret Weapon,R.W.Neill,1942
RWN15,Frankenstein Meets the Wolf Man,R.W.Neill,1943
RWN20,Sherlock Holmes in Washington,R.W.Neill,1943
RWN24,Sherlock Holmes Faces Death,R.W.Neill,1943
RWN26,Sherlock Holmes and the Spider Woman,R.W.Neill,1944
RWN28,The Scarlet Claw,R.W.Neill,1944
RWN30,The Pearl of Death,R.W.Neill,1944
RWN34,The Woman in Green,R.W.Neill,1945
RWN36,The House of Fear,R.W.Neill,1945
RWN38,Pursuit to Algiers,R.W.Neill,1946
RWN41,Black Angel,R.W.Neill,1946
RWN44,Terror by Night,R.W.Neill,1946
RWN46,Dressed to Kill,R.W.Neill,1946
RyB4,The Girl with the Hatbox,Boleslawski,1927
RyB8,Rasputin and the Empress,Boleslawski,1932
RyB9,Hollywood Party,Boleslawski,1934
RyB10,The Painted Veil,Boleslawski,1934
RyB11,Clive of India,Boleslawski,1935
RyB12,Les Mis\'erables,Boleslawski,1935
RyB14,Metropolitan,Boleslawski,1935
RyB16,Theodora Goes Wild,Boleslawski,1935
RyB17,The Garden of Allah,Boleslawski,1936
RyB18,The Three Godfathers,Boleslawski,1936
ViS5,The Clodhopper,Schertzinger,1917
ViS53,The Return of Peter Grimm,Schertzinger,1926
ViS58,Forgotten Faces,Schertzinger,1928
ViS60,Redskin,Schertzinger,1929
ViS81,The Mikado,Schertzinger,1939
ViS83,Rhythm on the River,Schertzinger,1940
ViS84,Road to Singapore,Schertzinger,1940
ViS86,Road to Zanzibar,Schertzinger,1941
ViS87,The Fleet's In,Schertzinger,1942
ChB2,So Big,Brabin,1923
ChB5,The Bridge of San Luis Rey,Brabin,1923
ChB9,The Mask of Fu Manchu,Brabin,1932
EvS1,Blind Husbands,vonStroheim,1918
EvS2,The Devil's Passkey,vonStroheim,1919
EvS3,Foolish Wives,vonStroheim,1921
EvS5,Greed,vonStroheim,19231999
EvS6,The Merry Widow,vonStroheim,1925
EvS7,The Wedding March,vonStroheim,1927
EvS8,Queen Kelly,vonStroheim,1928
FrN2,Sex,Niblo,1920
FrN3,The Mark of Zorro,Niblo,1920
FrN4,The Three Musketeers,Niblo,1921
FrN5,Blood and Sand,Niblo,1923
FrN8,Ben Hur,Niblo,1927
FrN9,Camille,Niblo,1927
FrN11,The Mysterious Lady,Niblo,1928
IMS10,Husbands and Lovers,Stahl,1923
IMS20,Back Street,Stahl,1932
IMS25,Imitation of Life,Stahl,1934
IMS30,The Magnificent Obsession,Stahl,1935
IMS35,Parnell,Stahl,1937
IMS40,When Tomorrow Comes,Stahl,1939
IMS50,Holy Matrimony,Stahl,1943
IMS55,The Keys of the Kingdom,Stahl,1944
IMS60,Leave Her to Heaven,Stahl,1945
IMS70,Oh You Beautiful Doll,Stahl,1949
JKm10,Song of Songs,J.Kaufman,1918
KV1,The Turn in the Road,K.Vidor,1918
KV23,The Big Parade,K.Vidor,1925
KV24,La Boheme,K.Vidor,1926
KV25,The Patsy,K.Vidor,1927
KV26,The Crowd,K.Vidor,1928
KV27,Show People,K.Vidor,1928
KV28,Hallelujah,K.Vidor,1929
KV30,Billy the Kid,K.Vidor,1930
KV31,Street Scene,K.Vidor,1930
KV32,The Champ,K.Vidor,1931
KV34,Bird of Paradise,K.Vidor,1932
KV36,Our Daily Bread,K.Vidor,1934
KV38,The Wdding Night,K.Vidor,1935
KV40,Stella Dallas,K.Vidor,1936
KV41,The Citadel,K.Vidor,1938
KV42,Northwest Passage,K.Vidor,1939
KV43,My Son My Son,K.Vidor,1940
KV50,An American Romance,K.Vidor,1944
KV54,Cover Girl,K.Vidor,1944
KV55,Together Again,K.Vidor,1944
KV56,Duel in the Sun,K.Vidor,1946
KV58,The Fountainhead,K.Vidor,1949
KV59,Beyond the Forest,K.Vidor,1949
KV60,Ruby Gentry,K.Vidor,1952
KV61,The Man Without a Star,K.Vidor,1955
KV62,Love Me Or Leave Me,K.Vidor,1955
KV64,War and Peace,K.Vidor,1956
TB10,The Virgin of Stamboul,T.Browning,1920
TB15,Under Two Flags,T.Browning,1922
TB34,The Big City,T.Browning,1927
TB35,London After Midnight,T.Browning,1927
TB40,West of Zanzibar,T.Browning,1928
TB45,The Unholy Three,T.Browning,1929
TB50,The Unholy Three,T.Browning,1930
TB55,Dracula,T.Browning,1930
TB60,Freaks,T.Browning,1932
TB67,The Mark of the Vampire,T.Browning,1935
TB70,The Devil Doll,T.Browning,1936
WAS50,Boy Crazy,Seiter,1922
WAS70,Girl Crazy,Seiter,1932
WAS77,Sons of the Desert,Seiter,1933
WAS80,The Richest Girl in The World,Seiter,1932
WAS82,If Only You Could Cook,Seiter,1935
WAS83,Roberta,Seiter,1935
WAS85,The Moon's Our Home,Seiter,1936
WAS90,This Is My Affair,Seiter,1937
WAS95,Room Service,Seiter,1938
WAS100,Three Blind Mice,Seiter,1938
WAS110,Broadway,Seiter,1942
WAS112,You Were Never Lovelier,Seiter,1942
WAS115,A Lady Takes a Chance,Seiter,1943
WAS120,The Affairs of Susan,Seiter,1945
WAS125,Lover Come Back,Seiter,1945
WAS130,A Touch of Venus,Seiter,1948
WvD33,Spoilers of the West,VanDyke,1928
WvD34,Wyoming,VanDyke,1928
WvD36,White Shadows in the South Seas,VanDyke,1928
WvD38,Trader Horn,VanDyke,1930
WvD43,Tarzan the Ape Man,VanDyke,1932
WvD49,Forsaking All Others,VanDyke,1934
WvD50,Manhattan Melodrama,VanDyke,1934
WvD51,The Thin Man,VanDyke,1934
WvD53,Naughty Marietta,VanDyke,1935
WvD54,I Live My Life,VanDyke,1935
WvD56,San Francisco,VanDyke,1936
WvD57,Love on the Run,VanDyke,1936
WvD58,Rose Marie,VanDyke,1936
WvD60,After The Thin Man,VanDyke,1936
WvD64,Marie Antoinette,VanDyke,1938
WvD65,Sweethearts,VanDyke,1938
WvD67,It's A Wonderful World,VanDyke,1939
WvD69,Another Thin Man,VanDyke,1939
WvD70,Andy Hardy Gets Spring Fever,VanDyke,1939
WvD72,Bitter Sweet,VanDyke,1939
WvD75,Rage in Heaven,VanDyke,1941
WvD76,Shadow of the Thin Man,VanDyke,1941
WvD78,I Married an Angel,VanDyke,1942
WvD79,Cairo,VanDyke,1942
AbP10,The Eyes of Youth,Albert~Parker,1919
AbP50,Blind Man's Bluff,Albert~Parker,1936
C30,The Way of Terror,Curtiz,1921
C40,Moon of Israel,Curtiz,1924
C65,The Third Degree,Curtiz,1926
C76,Mammy,Curtiz,1930
C87,Doctor X,Curtiz,1932
C89,Twenty-Thousand Years in Sing Sing,Curtiz,1933
C91,The Mystery of the Wax Museum,Curtiz,1933
C94,The Kennel Murder Case,Curtiz,1933
C98,British Agent,Curtiz,1934
C101,Black Fury,Curtiz,1935
C102,Front Page Woman,Curtiz,1935
C104,Captain Blood,Curtiz,1935
C106,Charge of the Light Brigade,Curtiz,1936
C109,Kid Galahad,Curtiz,1937
C112,The Adventures of Robin Hood,Curtiz,1938
C113,Four Daughters,Curtiz,1938
C114,Fight for Gold,Curtiz,1938
C115,Angels with Dirty Faces,Curtiz,1938
C117,Daughters Courageous,Curtiz,1938
C118,The Private Lives of Elizabeth and Essex,Curtiz,1939
C119,Dodge City,Curtiz,1939
C120,Four Wives,Curtiz,1939
C121,The Sea Hawk,Curtiz,1940
C122,The Santa Fe Trail,Curtiz,1940
C123,Virginia City,Curtiz,1940
C124,The Sea Wolf,Curtiz,1941
C126,Yankee Doodle Dandy,Curtiz,1942
C127,Casablanca,Curtiz,1942
C129,This is The Army,Curtiz,1943
C131,Passage to Marseilles,Curtiz,1944
C134,Mildred Pierce,Curtiz,1945
C135,Night and Day,Curtiz,1946
C136,Life with Father,Curtiz,1947
C140,Flamingo Road,Curtiz,1949
C142,Young Man with a Horn,Curtiz,1950
C143,The Breaking Point,Curtiz,1950
C146,Force of Arms,Curtiz,1951
C157,The Jazz Singer,Curtiz,1953
C160,We're No Angels,Curtiz,1954
C161,White Christmas,Curtiz,1954
C165,The Vagabond King,Curtiz,1956
C171,The Adventures of Huckleberry Finn,Curtiz,1960
CBa30,The Golden Princess,Badger,1919
CBa40,It,Badger,1927
CBa45,Paris,Badger,1929
CBa50,No No Nanette,Badger,1930
EmC10,The Mystery of the Yellow Room,Chautard,1919
FL4,Hara Kiri,F.Lang,1919
FL8,"Der M\""ude Tod",F.Lang,1921
FL9,"Dr.~Mabuse, Der Spieler",F.Lang,1922
FL11,Sigfried,F.Lang,1923
FL12,Krimhild's Revenge,F.Lang,1924
FL13,Metropolis,F.Lang,1926
FL14,The Spy,F.Lang,1927
FL15,Die Frau im Mond,F.Lang,1928
FL16,M,F.Lang,1931
FL17,Das Testament des Dr.~Mabuse,F.Lang,1932
FL18,Liliom,F.Lang,1933
FL19,Fury,F.Lang,1936
FL20,You only Live Once,F.Lang,1937
FL23,Western Union,F.Lang,1941
FL24,Manhunt,F.Lang,1941
FL26,Hangmen Also Die,F.Lang,1942
FL27,The Woman in the Window,F.Lang,1944
FL28,Ministry of Fear,F.Lang,1944
FL29,Scarlet Street,F.Lang,1945
FL30,Cloak and Dagger,F.Lang,1946
FL35,Clash by Night,F.Lang,1952
FL37,The Big Heat,F.Lang,1953
FL40,Human Desire,F.Lang,1954
FL41,Moonfleet,F.Lang,1955
FL42,While the City Sleeps,F.Lang,1955
FL43,Beyond a Reasonable Doubt,F.Lang,1956
FL44,Der Tiger von Ischnapur,F.Lang,1958
FL45,Das Indische Grabmal,F.Lang,1958
FL46.,Die Tausend Augen des Dr.~Mabuse,F.Lang,1960
FM3,Nosferatu,F.W.Murnau,1921
FM4,Der Letzte Mann,F.W.Murnau,1924
FM6,Faustus,F.W.Murnau,1926
FM7,Sunrise,F.W.Murnau,1927
FM9,City Girl,F.W.Murnau,1930
FM10,Tabu,F.W.Murnau,1931
FNm5,A Sailor Made Man,Newmeyer,1921
FNm10,Doctor Jack,Newmeyer,1922
FNm12,Safety Last,Newmeyer,1923
FNm14,Why Worry,Newmeyer,1923
FNm16,Hot Water,Newmeyer,1924
FNm18,Girl Shy,Newmeyer,1924
FNm20,The Freshman,Newmeyer,1925
FNm30,Queen High,Newmeyer,1930
FNm32,Fast and Loose,Newmeyer,1930
FNm40,General Spanky,Newmeyer,1936
GAr50,College Coquette,Archainbaud,1929
GAr58,Thirteen Women,Archainbaud,1932
GAr59,The Penguin Pool Murder,Archainbaud,1932
GAr60,The Lost Squadron,Archainbaud,1932
GAr80,Some Like It Hot,Archainbaud,1939
GF30,The Man from Home,Fitzmaurice,1922
GF31,The Three Ghosts,Fitzmaurice,1922
GF40,Bella Donna,Fitzmaurice,1923
GF60,Dark Angel,Fitzmaurice,1925
GF70,Son of The Sheik,Fitzmaurice,1926
GF90,Lilac Time,Fitzmaurice,1928
GF150,Mata Hari,Fitzmaurice,1932
GF160,As You Desire Me,Fitzmaurice,1932
GF170,Suzy,Fitzmaurice,1936
GAr100,The Kansan,Fitzmaurice,1943
HB30,Main Street,H.Beaumont,1923
HB40,Beau Brummel,H.Beaumont,1924
HB50,Babbitt,H.Beaumont,1924
HB60,His Majesty Bunker Bean,H.Beaumont,1925
HB70,Our Dancing Daughters,H.Beaumont,1928
HB80,Broadway Melody,H.Beaumont,1929
HB85,"Dance, Fools, Dance",H.Beaumont,1931
HB86,Laughing Sinners,H.Beaumont,1931
HB90,When Ladies Meet,H.Beaumont,1933
HB95,Murder in the Private Car,H.Beaumont,1934
HuF8,Mrs.~Wiggs of the Cabbage Patch,H.Ford,1919
HuF10,The Great Day,H.Ford,1920
HuF11,The Call of Youth,H.Ford,1920
JuD2,Poil de Carotte,Duvivier,1925
JuD3,Poil de Carotte,Duvivier,1932
JuD5,Maria Chapdelaine,Duvivier,1933
JuD6,Le Golem,Duvivier,1935
JuD7,La Belle Equipe,Duvivier,1936
JuD8,P\'ep\'e le Moko,Duvivier,1937
JuD9,Une Carnet de Bal,Duvivier,1937
JuD10,The Great Waltz,Duvivier,1938
JuD11,La Fin de Jour,Duvivier,1939
JuD11,La Fin de Jour,Duvivier,1939
JuD12,Lydia,Duvivier,1941
JuD13,Tales of Manhattan,Duvivier,1942
JuD15,Panique,Duvivier,1946
JuD16,Anna Karenina,Duvivier,1948
JuD19,Don Camillo,Duvivier,1952
JuD20,La Fete a Henriette,Duvivier,1952
JuD25,The Man in the Raincoat,Duvivier,1957
JuD34,Pot-Boullie,Duvivier,1957
RhS1,Around The World in 80 Days,Schunzel,1919
RhS15,Die Dreigroschenoper,Schunzel,1931
RhS20,Viktor und Viktoria,Schunzel,1933
RhS30,Amphityron,Schunzel,1937
RhS35,"Rich Man, Poor Girl",Schunzel,1938
RhS40,The Great Awakening,Schunzel,1941
RiO10,Pagu,R.Oswald,1916
RiO15,Round the World in Eighty Days,R.Oswald,1919
RiO25,Victoria and Her Hussar,R.Oswald,1931
RiO30,"Der Hauptmann von K\""openick",R.Oswald,1932
RiO40,I Was A Criminal,R.Oswald,1941
RiO42,Isle of Missing Men,R.Oswald,1942
RiO50,The Lovable Cheat,R.Oswald,1949
RW1,Das Kabinett des Dr.~Caligari,Wiene,1919
RW10,Genuine,Wiene,1920
RW20,Raskolnikov,Wiene,1923
RW30,The Hands of Orlac,Wiene,1924
CBw9,The Eagle,Cl.Brown,1925
CBw10,The Goose Woman,Cl.Brown,1925
CBw12,Flesh and the Devil,Cl.Brown,1926
CBw15,A Woman of Affairs,Cl.Brown,1928
CBw17,Anna Christie,Cl.Brown,1930
CBw18,Romance,Cl.Brown,1930
CBw19,Inspiration,Cl.Brown,1930
CBw22,Possessed,Cl.Brown,1931
CBw26,Night Flight,Cl.Brown,1933
CBw27,Sadie McKee,Cl.Brown,1934
CBw28,Chained,Cl.Brown,1934
CBw29,Anna Karenina,Cl.Brown,1935
CBw30,Ah Wilderness,Cl.Brown,1935
CBw31,The Gorgeous Hussy,Cl.Brown,1936
CBw32,Wife vs Secretary,Cl.Brown,1936
CBw33,Conquest,Cl.Brown,1937
CBw35,Idiot's Delight,Cl.Brown,1939
CBw36,The Rains Came,Cl.Brown,1939
CBw37,Edison The Man,Cl.Brown,1940
CBw38,Come Live With Me,Cl.Brown,1941
CBw40,The Human Comedy,Cl.Brown,1943
CBw41,The White Cliffs of Dover,Cl.Brown,1944
CBw42,National Velvet,Cl.Brown,1945
CBw43,The Yearling,Cl.Brown,1946
CBw45,Intruder in the Dust,Cl.Brown,1949
